code_insee;ville_1;ville_2;similarité
04071;AUX DOURBES;DOURBES;77.77777777777779
04072;DRAIX;ARCHAIL DRAIX;55.55555555555556
04075;ENTREPIERRES;VILHOSC;21.052631578947366
04075;ENTREPIERRES;SAINT-SYMPHORIEN;35.71428571428571
04075;VILHOSC;SAINT-SYMPHORIEN;26.086956521739136
04079;L'ESCALE;ESCALE(L');66.66666666666667
04079;L'ESCALE;L ESCALE;87.5
04079;L'ESCALE;L' ESCALE;94.11764705882352
04079;L'ESCALE;ESCALE;85.71428571428572
04079;ESCALE(L');L ESCALE;66.66666666666667
04079;ESCALE(L');L' ESCALE;63.1578947368421
04079;ESCALE(L');ESCALE;75.0
04079;L ESCALE;L' ESCALE;94.11764705882352
04079;L ESCALE;ESCALE;85.71428571428572
04079;L' ESCALE;ESCALE;80.0
04081;ESPARRON-DE-VERDON;ESPARRON DE VERDON;88.88888888888889
04081;ESPARRON-DE-VERDON;ALBIOSC;16.000000000000004
04081;ESPARRON DE VERDON;ALBIOSC;16.000000000000004
04082;ESPARRON-LA-BATIE;ESPARRON LA BATIE;88.23529411764706
04085;FAUCON-DU-CAIRE;FAUCON DU CAIRE;86.66666666666667
04086;FAUCON-DE-BARCELONNETTE;FAUCON DE BARCELONNETTE;91.30434782608697
04090;LE FUGERET;FUGERET(LE);66.66666666666667
04090;LE FUGERET;FUGERET;82.35294117647058
04090;FUGERET(LE);FUGERET;77.77777777777779
04092;LA GARDE;GARDE(LA);58.82352941176471
04092;LA GARDE;GARDE;76.92307692307692
04092;GARDE(LA);GARDE;71.42857142857143
04094;GREOUX-LES-BAINS;GREOUX LES BAINS;87.5
04095;L'HOSPITALET;HOSPITALET(L');76.92307692307692
04095;L'HOSPITALET;L HOSPITALET;91.66666666666666
04095;L'HOSPITALET;HOSPITALET;90.9090909090909
04095;HOSPITALET(L');L HOSPITALET;76.92307692307692
04095;HOSPITALET(L');HOSPITALET;83.33333333333334
04095;L HOSPITALET;HOSPITALET;90.9090909090909
04097;LA JAVIE;JAVIE(LA);58.82352941176471
04097;LA JAVIE;JAVIE;76.92307692307692
04097;JAVIE(LA);JAVIE;71.42857142857143
04102;LE LAUZET-UBAYE;LAUZET-UBAYE(LE);77.41935483870968
04102;LE LAUZET-UBAYE;LAUZET UBAYE;81.4814814814815
04102;LE LAUZET-UBAYE;LE LAUZET UBAYE;93.33333333333333
04102;LE LAUZET-UBAYE;LE LAUZET.UBAYE;93.33333333333333
04102;LE LAUZET-UBAYE;LAUZET-UBAYE;88.88888888888889
04102;LE LAUZET-UBAYE;UBAYE;50.0
04102;LAUZET-UBAYE(LE);LAUZET UBAYE;78.57142857142857
04102;LAUZET-UBAYE(LE);LE LAUZET UBAYE;70.96774193548387
04102;LAUZET-UBAYE(LE);LE LAUZET.UBAYE;70.96774193548387
04102;LAUZET-UBAYE(LE);LAUZET-UBAYE;85.71428571428572
04102;LAUZET-UBAYE(LE);UBAYE;47.61904761904761
04102;LAUZET UBAYE;LE LAUZET UBAYE;88.88888888888889
04102;LAUZET UBAYE;LE LAUZET.UBAYE;81.4814814814815
04102;LAUZET UBAYE;LAUZET-UBAYE;91.66666666666666
04102;LAUZET UBAYE;UBAYE;58.82352941176471
04102;LE LAUZET UBAYE;LE LAUZET.UBAYE;93.33333333333333
04102;LE LAUZET UBAYE;LAUZET-UBAYE;81.4814814814815
04102;LE LAUZET UBAYE;UBAYE;50.0
04102;LE LAUZET.UBAYE;LAUZET-UBAYE;81.4814814814815
04102;LE LAUZET.UBAYE;UBAYE;50.0
04102;LAUZET-UBAYE;UBAYE;58.82352941176471
04107;MAJASTRES;LEVENS;26.66666666666667
04108;MALIJAI;CHENERILLES;11.111111111111116
04109;MALLEFOUGASSE-AUGES;MALLEFOUGASSE AUGES;94.73684210526316
04109;MALLEFOUGASSE-AUGES;MALLEFOUGASSE AUGE;91.89189189189189
04109;MALLEFOUGASSE-AUGES;MALLEFOUGASSE AUGES, HAMEAU DE;73.46938775510203
04109;MALLEFOUGASSE AUGES;MALLEFOUGASSE AUGE;97.2972972972973
04109;MALLEFOUGASSE AUGES;MALLEFOUGASSE AUGES, HAMEAU DE;77.55102040816327
04109;MALLEFOUGASSE AUGE;MALLEFOUGASSE AUGES, HAMEAU DE;75.0
04116;LES MEES;MEES(LES);47.05882352941176
04116;LES MEES;MEES;66.66666666666667
04116;LES MEES;AUX MEES;62.5
04116;MEES(LES);MEES;61.53846153846154
04116;MEES(LES);AUX MEES;47.05882352941176
04116;MEES;AUX MEES;66.66666666666667
04120;VAL D'ORONAYE;MEYRONNES;36.36363636363637
04123;MISON;A MISON;83.33333333333334
04124;MONTAGNAC-MONTPEZAT;MONTAGNAC MONTPEZAT;94.73684210526316
04124;MONTAGNAC-MONTPEZAT;MONTAGNAC.MONTPEZAT;94.73684210526316
04124;MONTAGNAC-MONTPEZAT;MONTPEZAT;64.28571428571428
04124;MONTAGNAC MONTPEZAT;MONTAGNAC.MONTPEZAT;94.73684210526316
04124;MONTAGNAC MONTPEZAT;MONTPEZAT;64.28571428571428
04124;MONTAGNAC.MONTPEZAT;MONTPEZAT;64.28571428571428
04134;LA MOTTE-DU-CAIRE;MOTTE-DU-CAIRE(LA);80.0
04134;LA MOTTE-DU-CAIRE;LA MOTTE DU CAIRE;88.23529411764706
04134;LA MOTTE-DU-CAIRE;LA-MOTTE-DU-CAIRE;94.11764705882352
04134;LA MOTTE-DU-CAIRE;MOTTE-DU-CAIRE;90.32258064516128
04134;MOTTE-DU-CAIRE(LA);LA MOTTE DU CAIRE;68.57142857142857
04134;MOTTE-DU-CAIRE(LA);LA-MOTTE-DU-CAIRE;80.0
04134;MOTTE-DU-CAIRE(LA);MOTTE-DU-CAIRE;87.5
04134;LA MOTTE DU CAIRE;LA-MOTTE-DU-CAIRE;82.35294117647058
04134;LA MOTTE DU CAIRE;MOTTE-DU-CAIRE;77.41935483870968
04134;LA-MOTTE-DU-CAIRE;MOTTE-DU-CAIRE;90.32258064516128
04135;MOUSTIERS-SAINTE-MARIE;MOUSTIERS STE MARIE;82.92682926829268
04135;MOUSTIERS-SAINTE-MARIE;MOUSTIERS SAINTE MARIE;90.9090909090909
04135;MOUSTIERS STE MARIE;MOUSTIERS SAINTE MARIE;92.6829268292683
04136;LA MURE-ARGENS;MURE-ARGENS(LA);75.86206896551724
04136;LA MURE-ARGENS;LA MURE ARGENS;92.85714285714286
04136;LA MURE-ARGENS;MURE ARGENS;80.0
04136;LA MURE-ARGENS;ARGENS;60.0
04136;LA MURE-ARGENS;MURE-ARGENS;88.0
04136;MURE-ARGENS(LA);LA MURE ARGENS;68.96551724137932
04136;MURE-ARGENS(LA);MURE ARGENS;76.92307692307692
04136;MURE-ARGENS(LA);ARGENS;57.14285714285714
04136;MURE-ARGENS(LA);MURE-ARGENS;84.61538461538461
04136;LA MURE ARGENS;MURE ARGENS;88.0
04136;LA MURE ARGENS;ARGENS;60.0
04136;LA MURE ARGENS;MURE-ARGENS;80.0
04136;MURE ARGENS;ARGENS;70.58823529411764
04136;MURE ARGENS;MURE-ARGENS;90.9090909090909
04136;ARGENS;MURE-ARGENS;70.58823529411764
04139;NOYERS-SUR-JABRON;NOYERS SUR JABRON;88.23529411764706
04139;NOYERS-SUR-JABRON;NOYERS-SUR- JABRON;97.14285714285714
04139;NOYERS SUR JABRON;NOYERS-SUR- JABRON;91.42857142857143
04140;LES OMERGUES;OMERGUES(LES);64.0
04140;LES OMERGUES;OMERGUES;80.0
04140;OMERGUES(LES);OMERGUES;76.19047619047619
04144;LA PALUD-SUR-VERDON;PALUD-SUR-VERDON(LA);82.05128205128204
04144;LA PALUD-SUR-VERDON;LA PALUD SUR VERDON;89.47368421052632
04144;LA PALUD-SUR-VERDON;CHATEAUNEUF-LES-MOUSTIERS;36.36363636363637
04144;LA PALUD-SUR-VERDON;PALUD-SUR-VERDON;91.42857142857143
04144;PALUD-SUR-VERDON(LA);LA PALUD SUR VERDON;71.7948717948718
04144;PALUD-SUR-VERDON(LA);CHATEAUNEUF-LES-MOUSTIERS;31.11111111111111
04144;PALUD-SUR-VERDON(LA);PALUD-SUR-VERDON;88.88888888888889
04144;LA PALUD SUR VERDON;CHATEAUNEUF-LES-MOUSTIERS;31.818181818181824
04144;LA PALUD SUR VERDON;PALUD-SUR-VERDON;80.0
04144;CHATEAUNEUF-LES-MOUSTIERS;PALUD-SUR-VERDON;34.14634146341463
04153;LE POIL;POIL(LE);53.333333333333336
04153;LE POIL;POIL;72.72727272727273
04153;POIL(LE);POIL;66.66666666666667
04155;PRADS-HAUTE-BLEONE;PRADS HAUTE BLEONE;88.88888888888889
04155;PRADS-HAUTE-BLEONE;PRADS-HAUTE-BLEONE, HAMEAU DE;76.59574468085107
04155;PRADS-HAUTE-BLEONE;PRADS HAUTE BLEONE, HAMEAU DE;68.08510638297872
04155;PRADS-HAUTE-BLEONE;BLEGIERS;30.76923076923077
04155;PRADS HAUTE BLEONE;PRADS-HAUTE-BLEONE, HAMEAU DE;68.08510638297872
04155;PRADS HAUTE BLEONE;PRADS HAUTE BLEONE, HAMEAU DE;76.59574468085107
04155;PRADS HAUTE BLEONE;BLEGIERS;30.76923076923077
04155;PRADS-HAUTE-BLEONE, HAMEAU DE;PRADS HAUTE BLEONE, HAMEAU DE;93.10344827586206
04155;PRADS-HAUTE-BLEONE, HAMEAU DE;BLEGIERS;21.62162162162162
04155;PRADS HAUTE BLEONE, HAMEAU DE;BLEGIERS;21.62162162162162
04161;MEOLANS-REVEL;REVEL;55.55555555555556
04161;MEOLANS-REVEL;MEOLANS REVEL;92.3076923076923
04161;MEOLANS-REVEL;MEOLANS;70.0
04161;REVEL;MEOLANS REVEL;55.55555555555556
04161;REVEL;MEOLANS;33.333333333333336
04161;MEOLANS REVEL;MEOLANS;70.0
04162;REVEST-DES-BROUSSES;REVEST DES BROUSSES;89.47368421052632
04163;REVEST-DU-BION;REVEST DU BION;85.71428571428572
04164;REVEST-SAINT-MARTIN;REVEST SAINT MARTIN;89.47368421052632
04167;LA ROBINE-SUR-GALABRE;LA ROBINE;60.0
04167;LA ROBINE-SUR-GALABRE;LA ROBINE SUR GALABRE TANARON;76.0
04167;LA ROBINE-SUR-GALABRE;LA ROBINE SUR GALABRE;90.47619047619048
04167;LA ROBINE-SUR-GALABRE;LA ROBINE SUR GALABRE, HAMEAU;76.0
04167;LA ROBINE-SUR-GALABRE;TANARON;28.57142857142857
04167;LA ROBINE-SUR-GALABRE;AINAC;30.76923076923077
04167;LA ROBINE-SUR-GALABRE;ROBINE-SUR-GALABRE;92.3076923076923
04167;LA ROBINE;LA ROBINE SUR GALABRE TANARON;47.36842105263158
04167;LA ROBINE;LA ROBINE SUR GALABRE;60.0
04167;LA ROBINE;LA ROBINE SUR GALABRE, HAMEAU;47.36842105263158
04167;LA ROBINE;TANARON;50.0
04167;LA ROBINE;AINAC;42.85714285714286
04167;LA ROBINE;ROBINE-SUR-GALABRE;44.44444444444444
04167;LA ROBINE SUR GALABRE TANARON;LA ROBINE SUR GALABRE;84.0
04167;LA ROBINE SUR GALABRE TANARON;LA ROBINE SUR GALABRE, HAMEAU;82.75862068965517
04167;LA ROBINE SUR GALABRE TANARON;TANARON;38.888888888888886
04167;LA ROBINE SUR GALABRE TANARON;AINAC;23.529411764705888
04167;LA ROBINE SUR GALABRE TANARON;ROBINE-SUR-GALABRE;68.08510638297872
04167;LA ROBINE SUR GALABRE;LA ROBINE SUR GALABRE, HAMEAU;84.0
04167;LA ROBINE SUR GALABRE;TANARON;28.57142857142857
04167;LA ROBINE SUR GALABRE;AINAC;30.76923076923077
04167;LA ROBINE SUR GALABRE;ROBINE-SUR-GALABRE;82.05128205128204
04167;LA ROBINE SUR GALABRE, HAMEAU;TANARON;22.22222222222222
04167;LA ROBINE SUR GALABRE, HAMEAU;AINAC;23.529411764705888
04167;LA ROBINE SUR GALABRE, HAMEAU;ROBINE-SUR-GALABRE;68.08510638297872
04167;TANARON;AINAC;50.0
04167;TANARON;ROBINE-SUR-GALABRE;24.0
04167;AINAC;ROBINE-SUR-GALABRE;26.086956521739136
04169;LA ROCHEGIRON;ROCHEGIRON(LA);74.07407407407408
04169;LA ROCHEGIRON;ROCHEGIRON;86.95652173913044
04169;ROCHEGIRON(LA);ROCHEGIRON;83.33333333333334
04170;LA ROCHETTE;ROCHETTE(LA);69.56521739130434
04170;LA ROCHETTE;ROCHETTE;84.21052631578947
04170;ROCHETTE(LA);ROCHETTE;80.0
04173;SAINT-ANDRE-LES-ALPES;SAINT ANDRE;62.5
04173;SAINT-ANDRE-LES-ALPES;SAINT-ANDRE;68.75
04173;SAINT-ANDRE-LES-ALPES;SAINT ANDRE DES ALPES;80.95238095238095
04173;SAINT-ANDRE-LES-ALPES;SAINT ANDRE LES ALPES;85.71428571428572
04173;SAINT-ANDRE-LES-ALPES;ST ANDRE LES ALPES;76.92307692307692
04173;SAINT-ANDRE-LES-ALPES;COURCHONS;13.33333333333333
04173;SAINT ANDRE;SAINT-ANDRE;90.9090909090909
04173;SAINT ANDRE;SAINT ANDRE DES ALPES;68.75
04173;SAINT ANDRE;SAINT ANDRE LES ALPES;68.75
04173;SAINT ANDRE;ST ANDRE LES ALPES;55.172413793103445
04173;SAINT ANDRE;COURCHONS;9.999999999999998
04173;SAINT-ANDRE;SAINT ANDRE DES ALPES;62.5
04173;SAINT-ANDRE;SAINT ANDRE LES ALPES;62.5
04173;SAINT-ANDRE;ST ANDRE LES ALPES;48.275862068965516
04173;SAINT-ANDRE;COURCHONS;9.999999999999998
04173;SAINT ANDRE DES ALPES;SAINT ANDRE LES ALPES;95.23809523809523
04173;SAINT ANDRE DES ALPES;ST ANDRE LES ALPES;87.17948717948718
04173;SAINT ANDRE DES ALPES;COURCHONS;13.33333333333333
04173;SAINT ANDRE LES ALPES;ST ANDRE LES ALPES;92.3076923076923
04173;SAINT ANDRE LES ALPES;COURCHONS;13.33333333333333
04173;ST ANDRE LES ALPES;COURCHONS;14.814814814814813
04174;SAINT-BENOIT;SAINT BENOIT;91.66666666666666
04174;SAINT-BENOIT;ST BENOIT;76.19047619047619
04174;SAINT BENOIT;ST BENOIT;85.71428571428572
04175;SAINTE-CROIX-A-LAUZE;SAINTE CROIX A LAUZE;85.0
04176;SAINTE-CROIX-DU-VERDON;SAINTE CROIX DE VERDON;81.81818181818181
04176;SAINTE-CROIX-DU-VERDON;SAINTE-CROIX-DE-VERDON;95.45454545454545
04176;SAINTE-CROIX-DU-VERDON;SAINTE CROIX DU VERDON;86.36363636363636
04176;SAINTE CROIX DE VERDON;SAINTE-CROIX-DE-VERDON;86.36363636363636
04176;SAINTE CROIX DE VERDON;SAINTE CROIX DU VERDON;95.45454545454545
04176;SAINTE-CROIX-DE-VERDON;SAINTE CROIX DU VERDON;81.81818181818181
04177;HAUTES-DUYES;SAINT-ESTEVE;41.666666666666664
04177;HAUTES-DUYES;HAUTES DUYES;91.66666666666666
04177;HAUTES-DUYES;AURIBEAU;40.0
04177;SAINT-ESTEVE;HAUTES DUYES;41.666666666666664
04177;SAINT-ESTEVE;AURIBEAU;30.000000000000004
04177;HAUTES DUYES;AURIBEAU;40.0
04178;SAINT-ETIENNE-LES-ORGUES;SAINT-ETIENNE;70.27027027027026
04178;SAINT-ETIENNE-LES-ORGUES;SAINT ETIENNE LES ORGUES;87.5
04178;SAINT-ETIENNE-LES-ORGUES;SAINT-ETIENNE LES ORGUES;91.66666666666666
04178;SAINT-ETIENNE-LES-ORGUES;SAINT ETIENNE;64.86486486486487
04178;SAINT-ETIENNE-LES-ORGUES;ST ETIENNE LES ORGUES;80.0
04178;SAINT-ETIENNE;SAINT ETIENNE LES ORGUES;64.86486486486487
04178;SAINT-ETIENNE;SAINT-ETIENNE LES ORGUES;70.27027027027026
04178;SAINT-ETIENNE;SAINT ETIENNE;92.3076923076923
04178;SAINT-ETIENNE;ST ETIENNE LES ORGUES;52.94117647058824
04178;SAINT ETIENNE LES ORGUES;SAINT-ETIENNE LES ORGUES;95.83333333333334
04178;SAINT ETIENNE LES ORGUES;SAINT ETIENNE;70.27027027027026
04178;SAINT ETIENNE LES ORGUES;ST ETIENNE LES ORGUES;93.33333333333333
04178;SAINT-ETIENNE LES ORGUES;SAINT ETIENNE;64.86486486486487
04178;SAINT-ETIENNE LES ORGUES;ST ETIENNE LES ORGUES;88.88888888888889
04178;SAINT ETIENNE;ST ETIENNE LES ORGUES;58.82352941176471
04179;SAINT-GENIEZ;SAINT GENIEZ;91.66666666666666
04180;SAINT-JACQUES;SAINT JACQUES;92.3076923076923
04181;SAINT-JEANNET;SAINT JEANNET;92.3076923076923
04182;SAINT-JULIEN-D'ASSE;SAINT JULIEN D ASSE;84.21052631578947
04182;SAINT-JULIEN-D'ASSE;SAINT JULIEN D'ASSE;89.47368421052632
04182;SAINT JULIEN D ASSE;SAINT JULIEN D'ASSE;94.73684210526316
04183;SAINT-JULIEN-DU-VERDON;SAINT JULIEN-DU-VERDON;95.45454545454545
04184;SAINT-JURS;SAINT JURS;90.0
04186;SAINT-LAURENT-DU-VERDON;SAINT LAURENT DU VERDON;86.95652173913044
04187;SAINT-LIONS;SAINT LIONS;90.9090909090909
04188;SAINT-MAIME;SAINT MAIME;90.9090909090909
04188;SAINT-MAIME;SAINTE MAIME;86.95652173913044
04188;SAINT MAIME;SAINTE MAIME;95.65217391304348
04189;SAINT-MARTIN-DE-BROMES;SAINT MARTIN DE BROMES;86.36363636363636
04190;SAINT-MARTIN-LES-EAUX;SAINT MARTIN LES EAUX;85.71428571428572
04191;SAINT-MARTIN-LES-SEYNE;SAINT MARTIN LES SEYNE;86.36363636363636
04192;SAINT-MICHEL-L'OBSERVATOIRE;SAINT-MICHEL L OBSERVATOIRE;92.5925925925926
04192;SAINT-MICHEL-L'OBSERVATOIRE;SAINT MICHEL L'OBSERVATOIRE;92.5925925925926
04192;SAINT-MICHEL-L'OBSERVATOIRE;SAINT MICHEL L OBSERVATOIRE;88.88888888888889
04192;SAINT-MICHEL-L'OBSERVATOIRE;SAINT-MICHEL L'OBSERVATOIRE;96.2962962962963
04192;SAINT-MICHEL-L'OBSERVATOIRE;LINCEL;30.303030303030297
04192;SAINT-MICHEL L OBSERVATOIRE;SAINT MICHEL L'OBSERVATOIRE;92.5925925925926
04192;SAINT-MICHEL L OBSERVATOIRE;SAINT MICHEL L OBSERVATOIRE;96.2962962962963
04192;SAINT-MICHEL L OBSERVATOIRE;SAINT-MICHEL L'OBSERVATOIRE;96.2962962962963
04192;SAINT-MICHEL L OBSERVATOIRE;LINCEL;30.303030303030297
04192;SAINT MICHEL L'OBSERVATOIRE;SAINT MICHEL L OBSERVATOIRE;96.2962962962963
04192;SAINT MICHEL L'OBSERVATOIRE;SAINT-MICHEL L'OBSERVATOIRE;96.2962962962963
04192;SAINT MICHEL L'OBSERVATOIRE;LINCEL;30.303030303030297
04192;SAINT MICHEL L OBSERVATOIRE;SAINT-MICHEL L'OBSERVATOIRE;92.5925925925926
04192;SAINT MICHEL L OBSERVATOIRE;LINCEL;30.303030303030297
04192;SAINT-MICHEL L'OBSERVATOIRE;LINCEL;30.303030303030297
04193;SAINT-PAUL-SUR-UBAYE;SAINT-PAUL;66.66666666666667
04193;SAINT-PAUL-SUR-UBAYE;SAINT PAUL SUR UBAYE;85.0
04193;SAINT-PAUL-SUR-UBAYE;SAINT PAUL;60.0
04193;SAINT-PAUL-SUR-UBAYE;SAINT-PAUL SUR UBAYE;90.0
04193;SAINT-PAUL-SUR-UBAYE;SAINT-PAUL-SUR UBAYE;95.0
04193;SAINT-PAUL;SAINT PAUL SUR UBAYE;60.0
04193;SAINT-PAUL;SAINT PAUL;90.0
04193;SAINT-PAUL;SAINT-PAUL SUR UBAYE;66.66666666666667
04193;SAINT-PAUL;SAINT-PAUL-SUR UBAYE;66.66666666666667
04193;SAINT PAUL SUR UBAYE;SAINT PAUL;66.66666666666667
04193;SAINT PAUL SUR UBAYE;SAINT-PAUL SUR UBAYE;95.0
04193;SAINT PAUL SUR UBAYE;SAINT-PAUL-SUR UBAYE;90.0
04193;SAINT PAUL;SAINT-PAUL SUR UBAYE;60.0
04193;SAINT PAUL;SAINT-PAUL-SUR UBAYE;60.0
04193;SAINT-PAUL SUR UBAYE;SAINT-PAUL-SUR UBAYE;95.0
04194;SAINT-PIERRE;ST PIERRE;76.19047619047619
04194;SAINT-PIERRE;SAINT PIERRE;91.66666666666666
04194;ST PIERRE;SAINT PIERRE;85.71428571428572
04195;SAINT-PONS;SAINT PONS;90.0
04196;SAINT-SYMPHORIEN;SAINT SYMPHORIEN;93.75
04197;SAINTE-TULLE;SAINTE TULLE;91.66666666666666
04197;SAINTE-TULLE;SAINTE  TULLE;88.0
04197;SAINTE TULLE;SAINTE  TULLE;96.0
04198;SAINT-VINCENT-LES-FORTS;SAINT VINCENT LES FORTS;86.95652173913044
04198;SAINT-VINCENT-LES-FORTS;SAINT-VINCENT LES FORTS;91.30434782608697
04198;SAINT VINCENT LES FORTS;SAINT-VINCENT LES FORTS;95.65217391304348
04199;SAINT-VINCENT-SUR-JABRON;SAINT VINCENT SUR JABRON;87.5
04199;SAINT-VINCENT-SUR-JABRON;SAINT-VINCENT SUR JABRON;91.66666666666666
04199;SAINT-VINCENT-SUR-JABRON;SAINT-VINCENT-JABRON;90.9090909090909
04199;SAINT VINCENT SUR JABRON;SAINT-VINCENT SUR JABRON;95.83333333333334
04199;SAINT VINCENT SUR JABRON;SAINT-VINCENT-JABRON;81.81818181818181
04199;SAINT-VINCENT SUR JABRON;SAINT-VINCENT-JABRON;86.36363636363636
04204;SENEZ;LE POIL;16.666666666666664
04205;SEYNE;SEYNE LES ALPES;50.0
04205;SEYNE;SEYNE-LES-ALPES;50.0
04205;SEYNE;SEYNE-LES ALPES;50.0
04205;SEYNE LES ALPES;SEYNE-LES-ALPES;86.66666666666667
04205;SEYNE LES ALPES;SEYNE-LES ALPES;93.33333333333333
04205;SEYNE-LES-ALPES;SEYNE-LES ALPES;93.33333333333333
04208;SIMIANE-LA-ROTONDE;SIMIANE LA ROTONDE;88.88888888888889
04208;SIMIANE-LA-ROTONDE;SIMIANE LA ROTONDE CARNIOL;72.72727272727273
04208;SIMIANE-LA-ROTONDE;CARNIOL;24.0
04208;SIMIANE-LA-ROTONDE;VALSAINTES;35.71428571428571
04208;SIMIANE LA ROTONDE;SIMIANE LA ROTONDE CARNIOL;81.81818181818181
04208;SIMIANE LA ROTONDE;CARNIOL;24.0
04208;SIMIANE LA ROTONDE;VALSAINTES;35.71428571428571
04208;SIMIANE LA ROTONDE CARNIOL;CARNIOL;42.42424242424242
04208;SIMIANE LA ROTONDE CARNIOL;VALSAINTES;27.77777777777778
04208;CARNIOL;VALSAINTES;23.529411764705888
04218;THORAME-BASSE;THORAME BASSE;92.3076923076923
04219;THORAME-HAUTE;THORAME HAUTE;92.3076923076923
04219;THORAME-HAUTE;PEYRESQ;19.999999999999996
04219;THORAME-HAUTE;LA COLLE-SAINT-MICHEL;35.29411764705882
04219;THORAME HAUTE;PEYRESQ;19.999999999999996
04219;THORAME HAUTE;LA COLLE-SAINT-MICHEL;29.411764705882348
04219;PEYRESQ;LA COLLE-SAINT-MICHEL;14.28571428571429
04220;LES THUILES;THUILES(LES);60.86956521739131
04220;LES THUILES;THUILES;77.77777777777779
04220;THUILES(LES);THUILES;73.6842105263158
04226;UVERNET-FOURS;UVERNET;70.0
04226;UVERNET-FOURS;UVERNET FOURS;92.3076923076923
04226;UVERNET-FOURS;FOURS;55.55555555555556
04226;UVERNET;UVERNET FOURS;70.0
04226;UVERNET;FOURS;33.333333333333336
04226;UVERNET FOURS;FOURS;55.55555555555556
04234;VENTEROL;URTIS;15.384615384615385
04237;LE VERNET;VERNET(LE);63.1578947368421
04237;LE VERNET;VERNET;80.0
04237;VERNET(LE);VERNET;75.0
04239;VILLARS-BRANDIS;VILLARS BRANDIS;93.33333333333333
04240;VILLARS-COLMARS;VILLARS COLMARS;93.33333333333333
04245;VOLX;V OLX;88.88888888888889
05001;ABRIES-RISTOLAS;ABRIES;57.14285714285714
05002;AGNIERES-EN-DEVOLUY;AGNIERES EN DEVOLUY;89.47368421052632
05006;L'ARGENTIERE-LA-BESSEE;ARGENTIERE-LA-BESSEE(L');86.95652173913044
05006;L'ARGENTIERE-LA-BESSEE;ARGENTIERE-LA-BESSEE;95.23809523809523
05006;L'ARGENTIERE-LA-BESSEE;L'ARGENTIERE LA BESSEE;90.9090909090909
05006;L'ARGENTIERE-LA-BESSEE;L ARGENTIERE LA BESSEE;86.36363636363636
05006;L'ARGENTIERE-LA-BESSEE;L'ARGENTIERE;70.58823529411764
05006;L'ARGENTIERE-LA-BESSEE;L ARGENTIERE;64.70588235294117
05006;L'ARGENTIERE-LA-BESSEE;ARGENTIERE LA BESSEE;85.71428571428572
05006;L'ARGENTIERE-LA-BESSEE;L ARGENTIERE-LA-BESSEE;95.45454545454545
05006;L'ARGENTIERE-LA-BESSEE;L'ARGENTIERE LE BESSEE;86.36363636363636
05006;ARGENTIERE-LA-BESSEE(L');ARGENTIERE-LA-BESSEE;90.9090909090909
05006;ARGENTIERE-LA-BESSEE(L');L'ARGENTIERE LA BESSEE;78.26086956521739
05006;ARGENTIERE-LA-BESSEE(L');L ARGENTIERE LA BESSEE;78.26086956521739
05006;ARGENTIERE-LA-BESSEE(L');L'ARGENTIERE;55.55555555555556
05006;ARGENTIERE-LA-BESSEE(L');L ARGENTIERE;55.55555555555556
05006;ARGENTIERE-LA-BESSEE(L');ARGENTIERE LA BESSEE;81.81818181818181
05006;ARGENTIERE-LA-BESSEE(L');L ARGENTIERE-LA-BESSEE;86.95652173913044
05006;ARGENTIERE-LA-BESSEE(L');L'ARGENTIERE LE BESSEE;73.91304347826086
05006;ARGENTIERE-LA-BESSEE;L'ARGENTIERE LA BESSEE;85.71428571428572
05006;ARGENTIERE-LA-BESSEE;L ARGENTIERE LA BESSEE;85.71428571428572
05006;ARGENTIERE-LA-BESSEE;L'ARGENTIERE;62.5
05006;ARGENTIERE-LA-BESSEE;L ARGENTIERE;62.5
05006;ARGENTIERE-LA-BESSEE;ARGENTIERE LA BESSEE;90.0
05006;ARGENTIERE-LA-BESSEE;L ARGENTIERE-LA-BESSEE;95.23809523809523
05006;ARGENTIERE-LA-BESSEE;L'ARGENTIERE LE BESSEE;80.95238095238095
05006;L'ARGENTIERE LA BESSEE;L ARGENTIERE LA BESSEE;95.45454545454545
05006;L'ARGENTIERE LA BESSEE;L'ARGENTIERE;70.58823529411764
05006;L'ARGENTIERE LA BESSEE;L ARGENTIERE;64.70588235294117
05006;L'ARGENTIERE LA BESSEE;ARGENTIERE LA BESSEE;95.23809523809523
05006;L'ARGENTIERE LA BESSEE;L ARGENTIERE-LA-BESSEE;86.36363636363636
05006;L'ARGENTIERE LA BESSEE;L'ARGENTIERE LE BESSEE;95.45454545454545
05006;L ARGENTIERE LA BESSEE;L'ARGENTIERE;64.70588235294117
05006;L ARGENTIERE LA BESSEE;L ARGENTIERE;70.58823529411764
05006;L ARGENTIERE LA BESSEE;ARGENTIERE LA BESSEE;95.23809523809523
05006;L ARGENTIERE LA BESSEE;L ARGENTIERE-LA-BESSEE;90.9090909090909
05006;L ARGENTIERE LA BESSEE;L'ARGENTIERE LE BESSEE;90.9090909090909
05006;L'ARGENTIERE;L ARGENTIERE;91.66666666666666
05006;L'ARGENTIERE;ARGENTIERE LA BESSEE;62.5
05006;L'ARGENTIERE;L ARGENTIERE-LA-BESSEE;64.70588235294117
05006;L'ARGENTIERE;L'ARGENTIERE LE BESSEE;70.58823529411764
05006;L ARGENTIERE;ARGENTIERE LA BESSEE;62.5
05006;L ARGENTIERE;L ARGENTIERE-LA-BESSEE;70.58823529411764
